timestamp,open,high,low,close,tick_volume
2024-01-19 16:00:00,1.08805,1.08935,1.08655,1.08898,32837
2024-01-19 20:00:00,1.08897,1.0898,1.08858,1.08963,19177
2024-01-22 00:00:00,1.08902,1.09051,1.08865,1.0902,9683
2024-01-22 04:00:00,1.09021,1.09093,1.08984,1.09017,8466
2024-01-22 08:00:00,1.09016,1.09096,1.08871,1.0897000000000001,19909
2024-01-22 12:00:00,1.08969,1.08995,1.08799,1.08915,21025
2024-01-22 16:00:00,1.08916,1.09,1.08817,1.08963,23974
2024-01-22 20:00:00,1.08963,1.08964,1.08802,1.08821,14892
2024-01-23 00:00:00,1.08819,1.08886,1.08756,1.08885,8781
2024-01-23 04:00:00,1.08883,1.09081,1.0884800000000001,1.09069,13056
2024-01-23 08:00:00,1.0907,1.09159,1.08835,1.08876,22955
2024-01-23 12:00:00,1.08876,1.08884,1.08601,1.0874,22646
2024-01-23 16:00:00,1.0874,1.0874,1.08215,1.08315,30314
2024-01-23 20:00:00,1.08317,1.0856,1.08304,1.0853,15286
2024-01-24 00:00:00,1.0853,1.086,1.08439,1.08581,8593
2024-01-24 04:00:00,1.0858,1.08661,1.08532,1.08622,9536
2024-01-24 08:00:00,1.08621,1.09076,1.08603,1.09028,23470
2024-01-24 12:00:00,1.09028,1.09272,1.08874,1.0924800000000001,23884
2024-01-24 16:00:00,1.09249,1.09323,1.08905,1.09054,33154
2024-01-24 20:00:00,1.09052,1.0906,1.08776,1.08845,19737
2024-01-25 00:00:00,1.08844,1.08867,1.08703,1.08776,9677
2024-01-25 04:00:00,1.08778,1.0882,1.08746,1.08784,8035
2024-01-25 08:00:00,1.08785,1.08997,1.08756,1.0896,20306
2024-01-25 12:00:00,1.08961,1.09017,1.08666,1.08791,23841
2024-01-25 16:00:00,1.0879,1.0879,1.08241,1.08377,37064
2024-01-25 20:00:00,1.08378,1.08481,1.08215,1.08452,19521
2024-01-26 00:00:00,1.08421,1.08478,1.08373,1.08445,9568
2024-01-26 04:00:00,1.08446,1.08489,1.0838,1.08426,7918
2024-01-26 08:00:00,1.08426,1.08505,1.08129,1.08442,23727
2024-01-26 12:00:00,1.08443,1.08857,1.08442,1.08719,25592
2024-01-26 16:00:00,1.08719,1.08803,1.08549,1.08638,31044
2024-01-26 20:00:00,1.08637,1.08661,1.08515,1.08521,13604
2024-01-29 00:00:00,1.08435,1.0849199999999999,1.08413,1.08441,11681
2024-01-29 04:00:00,1.0844,1.08477,1.08394,1.084,8400
2024-01-29 08:00:00,1.08401,1.08501,1.08231,1.08252,20211
2024-01-29 12:00:00,1.08251,1.08369,1.08139,1.08203,21334
2024-01-29 16:00:00,1.08203,1.08226,1.07959,1.08117,26655
2024-01-29 20:00:00,1.08118,1.08405,1.08092,1.08336,18107
2024-01-30 00:00:00,1.08275,1.08421,1.08275,1.08351,9782
2024-01-30 04:00:00,1.0835,1.08362,1.08219,1.08225,9025
2024-01-30 08:00:00,1.08226,1.08322,1.08119,1.0827,22797
2024-01-30 12:00:00,1.08269,1.08498,1.08231,1.08346,22107
2024-01-30 16:00:00,1.08344,1.08573,1.08278,1.0839,32248
2024-01-30 20:00:00,1.08388,1.08487,1.08315,1.08448,14493
2024-01-31 00:00:00,1.08448,1.0848200000000001,1.08313,1.08313,10498
2024-01-31 04:00:00,1.08312,1.08315,1.0816,1.0820400000000001,12394
2024-01-31 08:00:00,1.08206,1.08367,1.08061,1.08222,22826
2024-01-31 12:00:00,1.08224,1.08627,1.08213,1.08577,24442
2024-01-31 16:00:00,1.08576,1.08874,1.08417,1.08496,38714
2024-01-31 20:00:00,1.08495,1.0864,1.07948,1.08178,35549
2024-02-01 00:00:00,1.0818,1.0820400000000001,1.08019,1.08091,11795
2024-02-01 04:00:00,1.0809,1.0822,1.08026,1.08028,12057
2024-02-01 08:00:00,1.08027,1.08051,1.07799,1.07984,24403
2024-02-01 12:00:00,1.07986,1.08272,1.07913,1.08136,27102
2024-02-01 16:00:00,1.08137,1.08748,1.08059,1.08727,40942
2024-02-01 20:00:00,1.08729,1.08749,1.08629,1.08712,23230
2024-02-02 00:00:00,1.08714,1.08798,1.08645,1.08716,9328
2024-02-02 04:00:00,1.08719,1.08825,1.08712,1.08776,10048
2024-02-02 08:00:00,1.08774,1.08977,1.08735,1.08908,20671
2024-02-02 12:00:00,1.08907,1.08951,1.08035,1.08071,23958
2024-02-02 16:00:00,1.08069,1.08169,1.07805,1.07835,37741
2024-02-02 20:00:00,1.07835,1.07975,1.07804,1.07864,20423
2024-02-05 00:00:00,1.07854,1.07862,1.07672,1.07784,16267
2024-02-05 04:00:00,1.07786,1.07824,1.07733,1.07821,11804
2024-02-05 08:00:00,1.07822,1.07862,1.07519,1.07537,22153
2024-02-05 12:00:00,1.07536,1.07587,1.07362,1.07375,22831
2024-02-05 16:00:00,1.07374,1.0745,1.07232,1.07394,33951
2024-02-05 20:00:00,1.07393,1.07467,1.07367,1.07419,15034
2024-02-06 00:00:00,1.07418,1.07474,1.07362,1.07455,7820
2024-02-06 04:00:00,1.07456,1.0754299999999999,1.07435,1.07537,12996
2024-02-06 08:00:00,1.07536,1.07625,1.0725500000000001,1.07292,23268
2024-02-06 12:00:00,1.07291,1.07439,1.07224,1.07305,22557
2024-02-06 16:00:00,1.07303,1.07553,1.07289,1.07509,33169
2024-02-06 20:00:00,1.0751,1.07575,1.07434,1.07539,19880
2024-02-07 00:00:00,1.07536,1.07651,1.07498,1.07636,9698
2024-02-07 04:00:00,1.07635,1.07666,1.07567,1.07628,10191
2024-02-07 08:00:00,1.07627,1.07735,1.07569,1.07694,21858
2024-02-07 12:00:00,1.07695,1.07841,1.07624,1.07702,24835
2024-02-07 16:00:00,1.07704,1.078,1.07556,1.07648,37568
2024-02-07 20:00:00,1.07648,1.07755,1.07645,1.07705,16506
2024-02-08 00:00:00,1.07703,1.07798,1.07654,1.07788,8222
2024-02-08 04:00:00,1.0778699999999999,1.07885,1.07784,1.07827,9421
2024-02-08 08:00:00,1.07828,1.07889,1.07683,1.07831,21263
2024-02-08 12:00:00,1.0783,1.07856,1.07414,1.07439,25250
2024-02-08 16:00:00,1.07437,1.07766,1.07434,1.07735,30529
2024-02-08 20:00:00,1.07736,1.07828,1.0772599999999999,1.07769,18227
2024-02-09 00:00:00,1.07767,1.07788,1.07722,1.07744,8070
2024-02-09 04:00:00,1.07745,1.07784,1.07695,1.07712,7559
2024-02-09 08:00:00,1.07713,1.07849,1.07661,1.07672,20425
2024-02-09 12:00:00,1.07671,1.07946,1.07621,1.0783,25238
2024-02-09 16:00:00,1.07828,1.07948,1.0775,1.07856,29443
2024-02-09 20:00:00,1.07857,1.0791,1.07797,1.07826,13224
2024-02-12 00:00:00,1.07739,1.08,1.07739,1.07959,12130
2024-02-12 04:00:00,1.07958,1.0798,1.07894,1.07915,6642
2024-02-12 08:00:00,1.07915,1.08057,1.07668,1.07692,18386
2024-02-12 12:00:00,1.07693,1.07788,1.0761,1.07639,20893
2024-02-12 16:00:00,1.07638,1.07826,1.07558,1.07826,25294
2024-02-12 20:00:00,1.07825,1.07862,1.07679,1.07705,16033
2024-02-13 00:00:00,1.07702,1.07756,1.0765500000000001,1.0767,6677
2024-02-13 04:00:00,1.07669,1.07681,1.07607,1.07668,7314
2024-02-13 08:00:00,1.07669,1.07778,1.07569,1.07668,20901
2024-02-13 12:00:00,1.07669,1.07969,1.0703,1.07085,24575
2024-02-13 16:00:00,1.07083,1.07269,1.07005,1.07153,37176
2024-02-13 20:00:00,1.07154,1.07203,1.07005,1.0708,22116
2024-02-14 00:00:00,1.07081,1.07144,1.07034,1.07117,9001
2024-02-14 04:00:00,1.07116,1.07152,1.07083,1.07142,9596
2024-02-14 08:00:00,1.07141,1.07188,1.06949,1.07002,23185
2024-02-14 12:00:00,1.07003,1.07167,1.06963,1.07087,23405
2024-02-14 16:00:00,1.07087,1.07346,1.07066,1.07308,33474
2024-02-14 20:00:00,1.07309,1.07339,1.07249,1.07254,15892
2024-02-15 00:00:00,1.07253,1.07356,1.07231,1.07285,7704
2024-02-15 04:00:00,1.07286,1.07323,1.07247,1.07292,7277
2024-02-15 08:00:00,1.07291,1.07415,1.07272,1.07331,19663
2024-02-15 12:00:00,1.07331,1.0772599999999999,1.07306,1.07664,21757
2024-02-15 16:00:00,1.07664,1.07849,1.07552,1.07626,38892
2024-02-15 20:00:00,1.07625,1.0774,1.0760399999999999,1.0771600000000001,16472
2024-02-16 00:00:00,1.07702,1.0777,1.07613,1.0765,8823
2024-02-16 04:00:00,1.07651,1.07651,1.07574,1.07602,11176
2024-02-16 08:00:00,1.07603,1.07718,1.07586,1.07661,20151
2024-02-16 12:00:00,1.07662,1.07801,1.07319,1.07464,23462
2024-02-16 16:00:00,1.07466,1.07781,1.07409,1.0777700000000001,37860
2024-02-16 20:00:00,1.07779,1.07875,1.0773,1.0776,20806
2024-02-19 00:00:00,1.07719,1.07891,1.07706,1.07804,8777
2024-02-19 04:00:00,1.07805,1.07834,1.07749,1.07818,8415
2024-02-19 08:00:00,1.07819,1.07896,1.07722,1.07749,17081
2024-02-19 12:00:00,1.0775,1.07818,1.07675,1.07703,16111
2024-02-19 16:00:00,1.07702,1.07767,1.0762,1.0776,14567
2024-02-19 20:00:00,1.07763,1.07837,1.0776,1.07782,3576
2024-02-20 00:00:00,1.0773,1.07807,1.07649,1.07661,9196
2024-02-20 04:00:00,1.07662,1.07711,1.07616,1.07681,10023
2024-02-20 08:00:00,1.07682,1.0799,1.07674,1.07979,22406
2024-02-20 12:00:00,1.0798,1.08249,1.07936,1.08231,30129
2024-02-20 16:00:00,1.08232,1.0839,1.08092,1.08119,33715
2024-02-20 20:00:00,1.08118,1.08132,1.08042,1.08073,17772
2024-02-21 00:00:00,1.08049,1.08128,1.08038,1.0812,8571
2024-02-21 04:00:00,1.08121,1.08191,1.08121,1.08152,11139
2024-02-21 08:00:00,1.08151,1.08154,1.079,1.07999,20194
2024-02-21 12:00:00,1.07998,1.08115,1.07942,1.08102,21592
2024-02-21 16:00:00,1.08102,1.08201,1.08009,1.08076,32629
2024-02-21 20:00:00,1.08077,1.08242,1.07998,1.08181,25206
2024-02-22 00:00:00,1.08183,1.0832,1.0812599999999999,1.08267,10868
2024-02-22 04:00:00,1.08268,1.0838,1.08191,1.08335,10291
2024-02-22 08:00:00,1.08334,1.08879,1.0833,1.0853,27995
2024-02-22 12:00:00,1.08529,1.08589,1.08211,1.08231,26752
2024-02-22 16:00:00,1.0823,1.08244,1.08027,1.08203,36003
2024-02-22 20:00:00,1.08202,1.08263,1.0814300000000001,1.08222,16775
2024-02-23 00:00:00,1.08225,1.0832,1.08147,1.08272,9492
2024-02-23 04:00:00,1.08271,1.08306,1.08211,1.08228,9131
2024-02-23 08:00:00,1.08229,1.0832600000000001,1.0814,1.08175,20164
2024-02-23 12:00:00,1.08174,1.08397,1.08171,1.0832,25696
2024-02-23 16:00:00,1.08319,1.0836999999999999,1.08117,1.08249,35253
2024-02-23 20:00:00,1.0824799999999999,1.08297,1.08177,1.08188,17057
2024-02-26 00:00:00,1.08311,1.08311,1.0812599999999999,1.08166,9372
2024-02-26 04:00:00,1.08165,1.08242,1.0814300000000001,1.08232,8635
2024-02-26 08:00:00,1.08231,1.08404,1.08221,1.08401,19731
2024-02-26 12:00:00,1.08402,1.08597,1.08383,1.0858,20953
2024-02-26 16:00:00,1.08581,1.08589,1.08386,1.08453,26768
2024-02-26 20:00:00,1.08452,1.08526,1.08398,1.08502,14948
2024-02-27 00:00:00,1.0849199999999999,1.08516,1.08454,1.08502,8936
2024-02-27 04:00:00,1.08501,1.08555,1.0848200000000001,1.08521,8926
2024-02-27 08:00:00,1.08521,1.08659,1.08472,1.08529,18980
2024-02-27 12:00:00,1.08528,1.08631,1.08418,1.08479,21585
2024-02-27 16:00:00,1.0848,1.0858,1.08329,1.08509,32516
2024-02-27 20:00:00,1.08508,1.08568,1.08408,1.08437,17338
2024-02-28 00:00:00,1.08438,1.08468,1.0838,1.08396,8833
2024-02-28 04:00:00,1.08395,1.08404,1.08255,1.08269,10357
2024-02-28 08:00:00,1.08268,1.08295,1.07966,1.08,24803
2024-02-28 12:00:00,1.07999,1.08307,1.07992,1.08276,25907
2024-02-28 16:00:00,1.08275,1.08459,1.08213,1.08384,28803
2024-02-28 20:00:00,1.08386,1.08404,1.08325,1.08376,13396
2024-02-29 00:00:00,1.08329,1.08404,1.08279,1.08291,10509
2024-02-29 04:00:00,1.08292,1.0838,1.08287,1.08355,15649
2024-02-29 08:00:00,1.08354,1.08521,1.08258,1.08506,25857
2024-02-29 12:00:00,1.08505,1.08544,1.08218,1.08379,28695
2024-02-29 16:00:00,1.08378,1.08559,1.07958,1.07999,41087
2024-02-29 20:00:00,1.08,1.08114,1.07983,1.08047,19573
2024-03-01 00:00:00,1.08001,1.08212,1.07981,1.08211,12106
2024-03-01 04:00:00,1.08212,1.0822,1.08112,1.08122,8879
2024-03-01 08:00:00,1.08123,1.082,1.0808200000000001,1.08152,22363
2024-03-01 12:00:00,1.08158,1.08249,1.07983,1.08129,29166
2024-03-01 16:00:00,1.08128,1.08417,1.0798,1.08376,34576
2024-03-01 20:00:00,1.08375,1.08432,1.08314,1.08373,16859
2024-03-04 00:00:00,1.08366,1.0848200000000001,1.08352,1.08402,11162
2024-03-04 04:00:00,1.08401,1.08469,1.08386,1.08444,8914
2024-03-04 08:00:00,1.08443,1.0858,1.08377,1.08491,19642
2024-03-04 12:00:00,1.08489,1.08576,1.08401,1.08488,20709
2024-03-04 16:00:00,1.08489,1.08669,1.08449,1.08581,28694
2024-03-04 20:00:00,1.0858,1.08609,1.08547,1.08547,13494
2024-03-05 00:00:00,1.0854,1.08581,1.08476,1.08495,11154
2024-03-05 04:00:00,1.08495,1.08549,1.08485,1.08529,8235
2024-03-05 08:00:00,1.08531,1.08559,1.08414,1.08514,19936
2024-03-05 12:00:00,1.08513,1.0855,1.08419,1.08461,19774
2024-03-05 16:00:00,1.08463,1.08759,1.08403,1.086,31530
2024-03-05 20:00:00,1.08599,1.08601,1.0849,1.0856,16249
2024-03-06 00:00:00,1.0855299999999999,1.0859,1.08421,1.0844,10914
2024-03-06 04:00:00,1.08439,1.08569,1.08439,1.08552,11371
2024-03-06 08:00:00,1.0855,1.08778,1.08549,1.08764,20784
2024-03-06 12:00:00,1.08766,1.0885,1.0867499999999999,1.0884800000000001,22307
2024-03-06 16:00:00,1.08847,1.0915300000000001,1.08813,1.09024,38310
2024-03-06 20:00:00,1.09025,1.09079,1.08929,1.08982,24556
2024-03-07 00:00:00,1.08928,1.0907499999999999,1.08928,1.0898,12739
2024-03-07 04:00:00,1.08981,1.09057,1.08935,1.09005,12623
2024-03-07 08:00:00,1.09004,1.09044,1.08876,1.09017,21503
2024-03-07 12:00:00,1.09015,1.0902,1.08678,1.08722,25180
2024-03-07 16:00:00,1.08723,1.0942,1.08691,1.0937000000000001,35185
2024-03-07 20:00:00,1.09369,1.0949200000000001,1.09366,1.09473,14652
2024-03-08 00:00:00,1.09469,1.09559,1.09424,1.0948,11985
2024-03-08 04:00:00,1.09481,1.0951,1.0944099999999999,1.09467,10420
2024-03-08 08:00:00,1.09466,1.09512,1.09261,1.09353,24413
2024-03-08 12:00:00,1.09352,1.09812,1.09176,1.0958,25391
2024-03-08 16:00:00,1.0958,1.09665,1.09369,1.09394,39626
2024-03-08 20:00:00,1.09393,1.0944,1.09333,1.09379,20483
2024-03-11 00:00:00,1.0942,1.09467,1.09359,1.09423,8489
2024-03-11 04:00:00,1.09422,1.09458,1.0937000000000001,1.09387,12216
2024-03-11 08:00:00,1.09388,1.09482,1.09353,1.09444,17167
2024-03-11 12:00:00,1.09445,1.09451,1.09293,1.09295,19402
2024-03-11 16:00:00,1.09295,1.09318,1.09145,1.09271,29007
2024-03-11 20:00:00,1.09272,1.09303,1.09183,1.09251,15659
2024-03-12 00:00:00,1.09229,1.09324,1.09193,1.09287,10115
2024-03-12 04:00:00,1.09288,1.09382,1.09268,1.0937000000000001,9693
2024-03-12 08:00:00,1.09371,1.09396,1.09212,1.09249,18609
2024-03-12 12:00:00,1.0925,1.09435,1.09025,1.092,22103
2024-03-12 16:00:00,1.09201,1.0923,1.09022,1.09176,34645
2024-03-12 20:00:00,1.09177,1.09275,1.09126,1.09259,13331
2024-03-13 00:00:00,1.0924800000000001,1.09298,1.09235,1.09269,8208
2024-03-13 04:00:00,1.0927,1.09308,1.09221,1.09235,12159
2024-03-13 08:00:00,1.09234,1.09329,1.09208,1.09278,14713
2024-03-13 12:00:00,1.09277,1.09474,1.092,1.09366,20179
2024-03-13 16:00:00,1.09368,1.09496,1.09313,1.0949200000000001,28819
2024-03-13 20:00:00,1.09491,1.09637,1.09457,1.0947,16563
2024-03-14 00:00:00,1.0946,1.09549,1.0943,1.09487,8228
2024-03-14 04:00:00,1.09488,1.0953,1.0939,1.09425,10016
2024-03-14 08:00:00,1.09424,1.09442,1.09317,1.09379,16304
2024-03-14 12:00:00,1.09378,1.09455,1.09235,1.09298,22112
2024-03-14 16:00:00,1.09298,1.0931,1.08828,1.08872,38035
2024-03-14 20:00:00,1.08871,1.0892,1.08806,1.08824,15274
2024-03-15 00:00:00,1.0879,1.08862,1.08761,1.08779,9632
2024-03-15 04:00:00,1.0878,1.08803,1.08729,1.08765,9361
2024-03-15 08:00:00,1.08766,1.0887,1.08733,1.0883,16307
2024-03-15 12:00:00,1.08829,1.08998,1.08825,1.08872,21266
2024-03-15 16:00:00,1.08872,1.08949,1.08813,1.08858,31050
2024-03-15 20:00:00,1.0886,1.08915,1.08834,1.08878,13670
2024-03-18 00:00:00,1.08869,1.08915,1.08805,1.08854,9422
2024-03-18 04:00:00,1.08853,1.08918,1.08828,1.08877,8604
2024-03-18 08:00:00,1.08876,1.0898,1.08853,1.0894,13261
2024-03-18 12:00:00,1.08939,1.09062,1.08898,1.08922,17897
2024-03-18 16:00:00,1.08923,1.08936,1.08693,1.08723,24700
2024-03-18 20:00:00,1.08724,1.08751,1.08661,1.0872,10712
2024-03-19 00:00:00,1.08717,1.08746,1.08692,1.08694,7596
2024-03-19 04:00:00,1.08695,1.08766,1.08668,1.08705,15624
2024-03-19 08:00:00,1.08706,1.08723,1.08424,1.08475,20200
2024-03-19 12:00:00,1.08475,1.08561,1.08346,1.08515,23958
2024-03-19 16:00:00,1.08515,1.08654,1.08493,1.08634,26368
2024-03-19 20:00:00,1.08635,1.0867499999999999,1.08597,1.0865,12171
2024-03-20 00:00:00,1.08646,1.08674,1.08583,1.08643,7474
2024-03-20 04:00:00,1.08644,1.08712,1.08621,1.08667,7571
2024-03-20 08:00:00,1.0866500000000001,1.08721,1.085,1.08523,14329
2024-03-20 12:00:00,1.08522,1.08525,1.08364,1.08423,19440
2024-03-20 16:00:00,1.08424,1.08613,1.08372,1.08607,19200
2024-03-20 20:00:00,1.08608,1.09229,1.08587,1.09215,29003
2024-03-21 00:00:00,1.0919699999999999,1.09377,1.0918,1.09336,14698
2024-03-21 04:00:00,1.09335,1.0939,1.09327,1.09333,11141
2024-03-21 08:00:00,1.09333,1.09426,1.08871,1.08917,19265
2024-03-21 12:00:00,1.08919,1.09238,1.08891,1.09116,26862
2024-03-21 16:00:00,1.09115,1.09118,1.08556,1.0861,37599
2024-03-21 20:00:00,1.08611,1.08663,1.08554,1.08593,12433
2024-03-22 00:00:00,1.08581,1.08682,1.08567,1.08652,7662
2024-03-22 04:00:00,1.08652,1.08659,1.08312,1.08335,14282
2024-03-22 08:00:00,1.08334,1.08421,1.08081,1.08116,19262
2024-03-22 12:00:00,1.08118,1.08312,1.08115,1.0826500000000001,23030
2024-03-22 16:00:00,1.08264,1.08318,1.08058,1.08059,24960
2024-03-22 20:00:00,1.08058,1.08108,1.08018,1.08067,10529
2024-03-25 00:00:00,1.08078,1.08104,1.08026,1.08036,5655
2024-03-25 04:00:00,1.08037,1.08221,1.0802,1.08131,13416
2024-03-25 08:00:00,1.08132,1.08239,1.08071,1.08139,14392
2024-03-25 12:00:00,1.0814,1.08342,1.08115,1.08306,15642
2024-03-25 16:00:00,1.08307,1.08425,1.08292,1.08367,19597
2024-03-25 20:00:00,1.08368,1.08409,1.08333,1.0836999999999999,10153
2024-03-26 00:00:00,1.08364,1.0843,1.08342,1.08427,7268
2024-03-26 04:00:00,1.08428,1.08453,1.08357,1.08401,9560
2024-03-26 08:00:00,1.08401,1.08529,1.08386,1.08496,16233
2024-03-26 12:00:00,1.08495,1.08643,1.08455,1.0852,25289
2024-03-26 16:00:00,1.0852,1.08586,1.08242,1.08283,27754
2024-03-26 20:00:00,1.08282,1.08359,1.08268,1.08304,10154
2024-03-27 00:00:00,1.08306,1.08333,1.08275,1.08296,6284
2024-03-27 04:00:00,1.08297,1.0830899999999999,1.08205,1.08299,10712
2024-03-27 08:00:00,1.08297,1.08336,1.08211,1.08286,14773
2024-03-27 12:00:00,1.08286,1.08391,1.0815,1.08189,22634
2024-03-27 16:00:00,1.08188,1.08258,1.08108,1.08232,27848
2024-03-27 20:00:00,1.08231,1.08292,1.08174,1.08269,12298
2024-03-28 00:00:00,1.08266,1.08273,1.0808,1.08176,10416
2024-03-28 04:00:00,1.08177,1.08259,1.0815,1.08236,9246
2024-03-28 08:00:00,1.08237,1.08266,1.07897,1.07921,16839
2024-03-28 12:00:00,1.07919,1.0809,1.0775,1.08081,24196
2024-03-28 16:00:00,1.08081,1.08186,1.07929,1.07994,30957
2024-03-28 20:00:00,1.07993,1.0802,1.07847,1.07875,13112
2024-03-29 00:00:00,1.07858,1.07947,1.07837,1.07842,16431
2024-03-29 04:00:00,1.07842,1.07849,1.07737,1.07768,12665
2024-03-29 08:00:00,1.07769,1.07817,1.07681,1.0778699999999999,10654
2024-03-29 12:00:00,1.07786,1.08053,1.0772599999999999,1.07983,12683
2024-03-29 16:00:00,1.07982,1.08032,1.07868,1.07881,14425
2024-03-29 20:00:00,1.07882,1.07958,1.07856,1.07877,10948
2024-04-01 00:00:00,1.07858,1.07989,1.07856,1.07914,9875
2024-04-01 04:00:00,1.07915,1.07947,1.07842,1.07868,9464
2024-04-01 08:00:00,1.07867,1.07923,1.07827,1.0789900000000001,9857
2024-04-01 12:00:00,1.079,1.0791,1.07771,1.07818,12062
2024-04-01 16:00:00,1.07817,1.0783,1.07309,1.07366,25325
2024-04-01 20:00:00,1.07367,1.07442,1.07366,1.07428,11159
2024-04-02 00:00:00,1.07427,1.07444,1.0731,1.07372,8306
2024-04-02 04:00:00,1.07371,1.07383,1.07293,1.07333,8487
2024-04-02 08:00:00,1.07332,1.07428,1.07245,1.07315,19479
2024-04-02 12:00:00,1.07313,1.0756000000000001,1.07311,1.07489,21066
2024-04-02 16:00:00,1.0749,1.07791,1.0748,1.07682,27268
2024-04-02 20:00:00,1.07684,1.07697,1.07603,1.07691,9225
2024-04-03 00:00:00,1.07686,1.07735,1.07659,1.07689,6244
2024-04-03 04:00:00,1.07688,1.07794,1.07658,1.07748,8439
2024-04-03 08:00:00,1.07747,1.07775,1.07641,1.0771600000000001,14049
2024-04-03 12:00:00,1.07715,1.07865,1.07651,1.07782,20265
2024-04-03 16:00:00,1.0778,1.0836,1.0777700000000001,1.08308,33254
2024-04-03 20:00:00,1.08306,1.0836999999999999,1.08256,1.08356,12469
2024-04-04 00:00:00,1.08352,1.08437,1.0830899999999999,1.08432,6290
2024-04-04 04:00:00,1.0843099999999999,1.08449,1.08384,1.08427,7412
2024-04-04 08:00:00,1.08428,1.08627,1.0839,1.0862,17809
2024-04-04 12:00:00,1.08619,1.08703,1.08506,1.08696,16606
2024-04-04 16:00:00,1.08697,1.08765,1.0858,1.08588,19842
2024-04-04 20:00:00,1.08587,1.08619,1.08317,1.08367,22072
2024-04-05 00:00:00,1.08305,1.08441,1.08305,1.08417,13524
2024-04-05 04:00:00,1.08416,1.0843099999999999,1.08234,1.0826500000000001,10417
2024-04-05 08:00:00,1.08264,1.08463,1.08224,1.08376,15762
2024-04-05 12:00:00,1.08375,1.08478,1.08001,1.08092,19950
2024-04-05 16:00:00,1.08092,1.08445,1.07915,1.08358,32619
2024-04-05 20:00:00,1.0836,1.0839,1.08306,1.08361,15521
2024-04-08 00:00:00,1.08362,1.08385,1.08231,1.08271,8406
2024-04-08 04:00:00,1.08272,1.08434,1.0827,1.08322,11293
2024-04-08 08:00:00,1.08323,1.08379,1.08222,1.08235,18957
2024-04-08 12:00:00,1.08236,1.08356,1.0821,1.08343,16074
2024-04-08 16:00:00,1.08345,1.08589,1.08344,1.08502,23759
2024-04-08 20:00:00,1.08503,1.08623,1.08495,1.08587,10534
2024-04-09 00:00:00,1.08561,1.08635,1.08542,1.08587,7980
2024-04-09 04:00:00,1.08588,1.08623,1.08539,1.08566,8005
2024-04-09 08:00:00,1.08567,1.08628,1.08491,1.08577,13120
2024-04-09 12:00:00,1.08576,1.0884,1.08564,1.08807,16270
2024-04-09 16:00:00,1.08808,1.08851,1.08523,1.08546,26365
2024-04-09 20:00:00,1.08545,1.08592,1.08476,1.08566,11763
2024-04-10 00:00:00,1.08564,1.08599,1.0854300000000001,1.08573,8075
2024-04-10 04:00:00,1.08574,1.0859,1.08505,1.08527,8410
2024-04-10 08:00:00,1.08526,1.08607,1.08478,1.0860400000000001,13054
2024-04-10 12:00:00,1.08605,1.08664,1.07782,1.07808,18691
2024-04-10 16:00:00,1.07807,1.07811,1.07288,1.07361,33658
2024-04-10 20:00:00,1.0735999999999999,1.07542,1.07291,1.0742099999999999,25248
2024-04-11 00:00:00,1.07413,1.07461,1.07383,1.07427,8152
2024-04-11 04:00:00,1.07426,1.0749,1.07412,1.07463,9586
2024-04-11 08:00:00,1.07464,1.0749900000000001,1.07266,1.07406,20127
2024-04-11 12:00:00,1.07407,1.07468,1.0714299999999999,1.07413,24711
2024-04-11 16:00:00,1.07413,1.07564,1.06991,1.07176,34905
2024-04-11 20:00:00,1.07177,1.07346,1.0715,1.0725500000000001,16677
2024-04-12 00:00:00,1.07246,1.07294,1.07224,1.0726,4666
2024-04-12 04:00:00,1.07261,1.07283,1.07108,1.07113,9569
2024-04-12 08:00:00,1.07112,1.07142,1.06706,1.06711,21758
2024-04-12 12:00:00,1.06712,1.06749,1.06312,1.06383,26083
2024-04-12 16:00:00,1.06384,1.06508,1.06225,1.06418,34448
2024-04-12 20:00:00,1.06419,1.06507,1.06372,1.06401,17174
2024-04-15 00:00:00,1.06349,1.06516,1.06315,1.06456,10263
2024-04-15 04:00:00,1.06456,1.06547,1.0639,1.06525,11774
2024-04-15 08:00:00,1.06526,1.06649,1.06499,1.06564,22207
2024-04-15 12:00:00,1.06565,1.06652,1.06309,1.0647199999999999,22785
2024-04-15 16:00:00,1.06474,1.06606,1.06218,1.06361,33434
2024-04-15 20:00:00,1.0636,1.06396,1.06203,1.06239,19704
2024-04-16 00:00:00,1.0622,1.06286,1.0618,1.06184,7580
2024-04-16 04:00:00,1.06185,1.06193,1.06061,1.06141,13029
2024-04-16 08:00:00,1.0614,1.06247,1.06022,1.06162,22940
2024-04-16 12:00:00,1.06162,1.06537,1.06162,1.06389,24806
2024-04-16 16:00:00,1.0639,1.06449,1.06187,1.06252,35702
2024-04-16 20:00:00,1.06251,1.0635,1.0601099999999999,1.06186,25392
2024-04-17 00:00:00,1.06159,1.06254,1.06125,1.06224,8837
2024-04-17 04:00:00,1.06223,1.06357,1.06203,1.0625,11699
2024-04-17 08:00:00,1.06251,1.0649,1.0606,1.06404,24902
2024-04-17 12:00:00,1.06404,1.06492,1.06314,1.0635,22096
2024-04-17 16:00:00,1.06348,1.06562,1.06299,1.06498,33099
2024-04-17 20:00:00,1.06497,1.06795,1.06478,1.06725,22164
2024-04-18 00:00:00,1.06722,1.06752,1.06642,1.06699,6541
